95.108.150.235 - - [27/Feb/2011:07:10:18 -0600] "GET /robots.txt HTTP/1.1" 404 298 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; MirrorDetector; +http://yandex.com/bots)"
137.48.177.199 - - [15/Feb/2011:11:50:06 -0600] "GET / HTTP/1.1" 200 1559 "http://blizzard.ist.unomaha.edu/~nmarten/a5/otherpage.html" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3 (.NET CLR 3.5.30729)"
137.48.177.185 - - [15/Feb/2011:12:21:41 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.19) Gecko/2010031422 Firefox/3.0.19 (.NET CLR 3.5.30729)"
137.48.177.180 - - [15/Feb/2011:12:49:54 -0600] "GET /~handersen/a5/index.html HTTP/1.1" 200 1770 "http://blizzard.ist.unomaha.edu/~handersen/a5/otherpage.html" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; InfoPath.2; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
98.23.163.10 - - [15/Feb/2011:13:24:20 -0600] "GET /~pinglehart/public_html HTTP/1.1" 404 256 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
97.119.94.202 - - [15/Feb/2011:14:10:27 -0600] "GET /~handersen/a5/otherpage.html HTTP/1.1" 200 1448 "http://blizzard.ist.unomaha.edu/~handersen/a5/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
68.226.60.130 - - [15/Feb/2011:14:49:55 -0600] "GET /~jdfitzpatrick/a5/my.css HTTP/1.1" 200 994 "http://blizzard.ist.unomaha.edu/~jdfitzpatrick/a5/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
68.226.60.130 - - [15/Feb/2011:14:59:09 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
152.132.11.10 - - [15/Feb/2011:15:16:33 -0600] "GET /~rfulkerson/grades/?class=11011400850 HTTP/1.1" 200 4873 "http://myuno.unomaha.edu/webapps/blackboard/content/courseMenu.jsp?course_id=_147595_1&mini=Y" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; InfoPath.2; MS-RTC LM 8)"
97.119.94.202 - - [15/Feb/2011:15:35:41 -0600] "GET /~handersen/a5/my.css HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~handersen/a5/otherpage.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
98.23.163.10 - - [15/Feb/2011:15:59:57 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
98.23.163.10 - - [15/Feb/2011:16:18:09 -0600] "GET /~mblomenberg/a4/otherpage.html HTTP/1.1" 200 1410 "http://blizzard.ist.unomaha.edu/~mblomenberg/a4/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
98.23.163.10 - - [15/Feb/2011:16:33:50 -0600] "GET /~mblomenberg/a4/index.html HTTP/1.1" 200 2311 "http://blizzard.ist.unomaha.edu/~mblomenberg/a4/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
98.168.193.160 - - [15/Feb/2011:16:40:49 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "http://blizzard.ist.unomaha.edu/~jrauscher/a5/index.html" "Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.7.62 Version/11.01"
67.61.15.148 - - [15/Feb/2011:17:14:57 -0600] "GET /~mblomenberg/a4/otherpage.html HTTP/1.1" 200 1487 "http://www.facebook.com/l.php?u=http%3A%2F%2Fblizzard.ist.unomaha.edu%2F~mblomenberg%2Fa4%2Fotherpage.html&h=db6a1" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.45 Safari/534.16"
98.168.193.160 - - [15/Feb/2011:17:38:34 -0600] "GET /~jrauscher/a5/ HTTP/1.1" 200 2263 "-" "Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.7.62 Version/11.01"
137.48.72.33 - - [15/Feb/2011:17:57:30 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.8) Gecko/20100722 Firefox/3.6.8 GTB7.1 (.NET CLR 3.5.30729)"
98.23.163.10 - - [15/Feb/2011:18:14:10 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
98.23.163.10 - - [15/Feb/2011:18:31:19 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.72.33 - - [15/Feb/2011:18:41:54 -0600] "GET /~lschaller/a5/otherpage.html HTTP/1.1" 200 2289 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.8) Gecko/20100722 Firefox/3.6.8 GTB7.1 (.NET CLR 3.5.30729)"
98.23.163.10 - - [15/Feb/2011:18:55:43 -0600] "GET /~mblomenberg/a5/otherpage.html HTTP/1.1" 200 1507 "http://blizzard.ist.unomaha.edu/~mblomenberg/a5/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
98.23.163.10 - - [15/Feb/2011:19:01:04 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
128.30.52.71 - - [15/Feb/2011:19:10:42 -0600] "GET /~lschaller/a5/otherpage.html HTTP/1.1" 200 2284 "-" "W3C_Validator/1.2"
98.23.163.10 - - [15/Feb/2011:19:19:38 -0600] "GET /~mblomenberg/a5/my.css HTTP/1.1" 200 2819 "http://blizzard.ist.unomaha.edu/~mblomenberg/a5/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.72.33 - - [15/Feb/2011:19:32:10 -0600] "GET /~lschaller/a5/pleasework.css HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/otherpage.html" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.8) Gecko/20100722 Firefox/3.6.8 GTB7.1 (.NET CLR 3.5.30729)"
128.30.52.95 - - [15/Feb/2011:20:02:07 -0600] "GET /~smholst/a5/my.css HTTP/1.1" 200 2033 "-" "Jigsaw/2.2.5 W3C_CSS_Validator_JFouffa/2.0"
98.23.163.10 - - [15/Feb/2011:21:05:54 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
68.13.40.28 - - [15/Feb/2011:22:04:35 -0600] "GET /~chedrick/a5/otherpage.html HTTP/1.1" 200 1533 "http://blizzard.ist.unomaha.edu/~chedrick/a5/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1.16) Gecko/20101130 Firefox/3.5.16"
72.213.16.170 - - [15/Feb/2011:22:25:23 -0600] "GET /~lschaller/a5/images/Rose.GIF HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
72.213.16.170 - - [15/Feb/2011:22:40:34 -0600] "GET /~lschaller/a5/images/wedding.gif HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~lschaller/a5/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
68.13.40.28 - - [15/Feb/2011:23:24:17 -0600] "GET /~handersen/a5/my.css HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~handersen/a5/otherpage.html" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1.16) Gecko/20101130 Firefox/3.5.16"
128.30.52.103 - - [16/Feb/2011:00:34:13 -0600] "GET /~bmmurray/a5/index.html HTTP/1.1" 200 4280 "-" "Jigsaw/2.2.5 W3C_CSS_Validator_JFouffa/2.0"
137.48.212.119 - - [16/Feb/2011:10:27:18 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Ubuntu/10.04 Chromium/9.0.597.94 Chrome/9.0.597.94 Safari/534.13"
137.48.220.131 - - [16/Feb/2011:11:12:31 -0600] "GET /~jmills/practice.html HTTP/1.1" 200 977 "-" "Opera/9.80 (Windows NT 6.1; U; en) Presto/2.7.62 Version/11.01"
137.48.177.196 - - [16/Feb/2011:11:24:06 -0600] "GET /~ahiatt/practice.html HTTP/1.1" 200 1068 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 3.0.04506.30; InfoPath.2; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
137.48.240.2 - - [16/Feb/2011:13:03:02 -0600] "GET /~gcnielsen/a4/images/dorklylogo.png HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~gcnielsen/a4/otherpage.html" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB6.6; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)"
137.48.185.48 - - [16/Feb/2011:17:04:19 -0600] "GET /~mcgregory/project/veermusic.html HTTP/1.1" 200 3267 "http://blizzard.ist.unomaha.edu/~mcgregory/project/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.1.11) Gecko/20100701 Firefox/3.5.11 GTB7.1 (.NET CLR 3.5.30729)"
137.48.240.2 - - [16/Feb/2011:17:50:48 -0600] "GET /~rfulkerson/images/cist_sm.jpg HTTP/1.1" 404 264 "http://blizzard.ist.unomaha.edu/~rfulkerson/apps/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
98.23.163.10 - - [16/Feb/2011:17:58:29 -0600] "GET /~gfosmer/a5/images/garret.jpg HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~gfosmer/a5/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.240.2 - - [16/Feb/2011:19:47:37 -0600] "GET /~rfulkerson/images/cist_sm.jpg HTTP/1.1" 404 264 "http://blizzard.ist.unomaha.edu/~rfulkerson/apps/index.cgi?action=subapp" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
72.198.215.143 - - [16/Feb/2011:20:24:40 -0600] "GET /~chaughawout/a4/ HTTP/1.1" 200 2852 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
97.119.44.200 - - [16/Feb/2011:21:28:58 -0600] "GET / HTTP/1.1" 200 1559 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
98.23.163.10 - - [16/Feb/2011:22:03:40 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
68.13.156.49 - - [17/Feb/2011:00:03:07 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "http://blizzard.ist.unomaha.edu/~ksebastian/a4/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; en-us) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8"
137.48.185.48 - - [17/Feb/2011:11:49:27 -0600] "GET /~jblackmore/linx/octal/octal.cgi?name=-36 HTTP/1.1" 200 639 "http://blizzard.ist.unomaha.edu/~jblackmore/linx/octal/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.1.11) Gecko/20100701 Firefox/3.5.11 GTB7.1 (.NET CLR 3.5.30729)"
137.48.177.203 - - [17/Feb/2011:12:27:40 -0600] "GET /~jblackmore/a4/otherpage.html HTTP/1.1" 200 2278 "http://blizzard.ist.unomaha.edu/~jblackmore/a4/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3 (.NET CLR 3.5.30729)"
137.48.177.203 - - [17/Feb/2011:13:20:20 -0600] "GET /~jblackmore/project/images/favicon.ico HTTP/1.1" 200 5430 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3 (.NET CLR 3.5.30729)"
137.48.209.107 - - [17/Feb/2011:19:33:22 -0600] "GET /~jdfitzpatrick/game/my.css HTTP/1.1" 200 373 "http://blizzard.ist.unomaha.edu/~jdfitzpatrick/game/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.209.107 - - [17/Feb/2011:19:56:18 -0600] "GET /~jdfitzpatrick/game/my.css HTTP/1.1" 200 463 "http://blizzard.ist.unomaha.edu/~jdfitzpatrick/game/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
137.48.209.107 - - [17/Feb/2011:20:09:54 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
68.13.37.63 - - [17/Feb/2011:22:59:19 -0600] "GET /~ksebastian/a5/my.css HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~ksebastian/a5/otherpage.html" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4; en-us) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8"
68.226.60.130 - - [17/Feb/2011:23:39:41 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
68.226.60.130 - - [18/Feb/2011:00:07:22 -0600] "GET /~jdfitzpatrick/game/my.css HTTP/1.1" 200 527 "http://blizzard.ist.unomaha.edu/~jdfitzpatrick/game/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
68.13.87.243 - - [18/Feb/2011:00:26:18 -0600] "GET /%7Erfulkerson/a.jpg HTTP/1.1" 200 23074 "http://myuno.unomaha.edu/webapps/assessment/do/take/saveAttempt" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
98.161.62.120 - - [18/Feb/2011:03:01:25 -0600] "GET /~rfulkerson/grades/ HTTP/1.1" 200 652 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
68.13.75.116 - - [18/Feb/2011:16:48:01 -0600] "GET /~rfulkerson/grades/?class=11011400850 HTTP/1.1" 200 4970 "http://myuno.unomaha.edu/webapps/blackboard/content/courseMenu.jsp?course_id=_147595_1&mini=Y" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
98.23.163.34 - - [19/Feb/2011:00:52:14 -0600] "GET /~rbeasley/a4/index.html HTTP/1.1" 200 2914 "http://blizzard.ist.unomaha.edu/~rbeasley/a4/otherpage.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 SearchToolbar/1.2"
67.61.12.224 - - [19/Feb/2011:01:07:35 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
174.74.123.178 - - [19/Feb/2011:10:38:49 -0600] "GET /~rfulkerson/grades/?class=11011300850 HTTP/1.1" 200 5308 "http://myuno.unomaha.edu/webapps/blackboard/content/courseMenu.jsp?course_id=_147588_1&mini=Y" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.9) Gecko/20100824 Firefox/3.6.9"
98.168.193.160 - - [19/Feb/2011:14:24:30 -0600] "GET /~jrauscher/ HTTP/1.1" 403 250 "-" "Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.7.62 Version/11.01"
137.48.240.11 - - [19/Feb/2011:15:43:34 -0600] "GET /~drgulick/a4/index.html HTTP/1.1" 200 2634 "http://blizzard.ist.unomaha.edu/~drgulick/a4/otherpage.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
97.119.12.47 - - [19/Feb/2011:16:55:42 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
98.168.193.160 - - [19/Feb/2011:17:30:21 -0600] "GET /~jrauscher/a5/otherpage.html HTTP/1.1" 200 1582 "http://blizzard.ist.unomaha.edu/~jrauscher/a5/" "Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.7.62 Version/11.01"
137.48.240.11 - - [19/Feb/2011:19:38:38 -0600] "GET /~drgulick/a5/images/0521080946.jpg HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~drgulick/a5/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
137.48.240.11 - - [19/Feb/2011:20:08:23 -0600] "GET /~drgulick/a5/index.html HTTP/1.1" 200 2700 "http://blizzard.ist.unomaha.edu/~drgulick/a5/otherpage.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
137.48.240.11 - - [19/Feb/2011:20:25:44 -0600] "GET /~drgulick/a5/my.css HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~drgulick/a5/index.html" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB6.6; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)"
137.48.240.11 - - [19/Feb/2011:20:55:44 -0600] "GET /~drgulick/a5/otherpage.html HTTP/1.1" 200 1759 "http://blizzard.ist.unomaha.edu/~drgulick/a5/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
76.84.159.217 - - [19/Feb/2011:21:10:05 -0600] "GET /~dtwilliams/a5/ HTTP/1.1" 200 1772 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
76.84.159.217 - - [19/Feb/2011:21:29:13 -0600] "GET /~dtwilliams/a5/images/darin.jpg HTTP/1.1" 304 - "http://blizzard.ist.unomaha.edu/~dtwilliams/a5/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
128.30.52.70 - - [19/Feb/2011:22:16:16 -0600] "GET /~elizabejohnson/a5/otherpage.html HTTP/1.1" 200 1373 "-" "W3C_Validator/1.2"
98.168.193.160 - - [19/Feb/2011:23:06:08 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "http://blizzard.ist.unomaha.edu/~jrauscher/a7/" "Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.7.62 Version/11.01"
98.168.193.160 - - [19/Feb/2011:23:45:47 -0600] "GET /~jrauscher/a7/ HTTP/1.1" 200 2023 "-" "Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.7.62 Version/11.01"
137.48.240.13 - - [20/Feb/2011:02:11:41 -0600] "GET /~gcnielsen/a4/otherpage.html HTTP/1.1" 200 1481 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
24.252.12.187 - - [06/Feb/2011:12:59:43 -0600] "GET /~dpollreis/a4/otherpage.html HTTP/1.1" 200 1859 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 ( .NET CLR 3.5.30729; .NET4.0C)"
98.179.4.77 - - [06/Feb/2011:16:04:32 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.237 Safari/534.10"
76.84.160.6 - - [06/Feb/2011:20:07:16 -0600] "GET /images/mnu_bottomshadow.gif HTTP/1.1" 200 269 "http://blizzard.ist.unomaha.edu/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MDDC; InfoPath.2; .NET4.0C; BRI/1; BO1IE8_v1;ENUS)"
137.48.215.44 - - [06/Feb/2011:21:44:05 -0600] "GET /~kholtz/a3/ HTTP/1.1" 200 1789 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6"
137.48.240.136 - - [07/Feb/2011:00:57:33 -0600] "GET /~gcnielsen/a3/images/FamilyChristmas.jpg HTTP/1.1" 200 70313 "http://blizzard.ist.unomaha.edu/~gcnielsen/a3/index.html" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
137.48.221.201 - - [07/Feb/2011:10:01:52 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "http://blizzard.ist.unomaha.edu/~jrauscher/a4/otherpage.html" "Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.7.62 Version/11.01"
137.48.221.201 - - [07/Feb/2011:10:40:38 -0600] "GET /~jrauscher/a4/my.css HTTP/1.1" 404 255 "http://blizzard.ist.unomaha.edu/~jrauscher/a4/otherpage.html" "Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.7.62 Version/11.01"
137.48.222.247 - - [07/Feb/2011:11:08:54 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.84 Safari/534.13"
137.48.221.201 - - [07/Feb/2011:11:28:06 -0600] "GET /~jrauscher/a4/my.css HTTP/1.1" 404 255 "http://blizzard.ist.unomaha.edu/~jrauscher/a4/otherpage.html" "Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.7.62 Version/11.01"
128.30.52.65 - - [07/Feb/2011:12:15:08 -0600] "GET /~jrauscher/a4/otherpage.html HTTP/1.1" 200 1446 "-" "W3C_Validator/1.1"
137.48.221.201 - - [07/Feb/2011:13:16:33 -0600] "GET /~jrauscher/a4/my.css HTTP/1.1" 404 255 "http://blizzard.ist.unomaha.edu/~jrauscher/a4/otherpage.html" "Opera/9.80 (X11; Linux x86_64; U; en) Presto/2.7.62 Version/11.01"
137.48.210.108 - - [07/Feb/2011:14:14:26 -0600] "GET /~jlnguyen/a3/ HTTP/1.1" 200 1609 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.237 Safari/534.10"
137.48.210.108 - - [07/Feb/2011:15:34:45 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.237 Safari/534.10"
137.48.185.48 - - [07/Feb/2011:16:13:12 -0600] "GET /~jblackmore/a5/my.css HTTP/1.1" 200 4537 "http://blizzard.ist.unomaha.edu/~jblackmore/a5/otherpage.html" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.1.11) Gecko/20100701 Firefox/3.5.11 GTB7.1 (.NET CLR 3.5.30729)"
98.23.163.20 - - [07/Feb/2011:17:06:27 -0600] "GET /favicon.ico HTTP/1.1" 404 247 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.237 Safari/534.10"
98.161.61.251 - - [07/Feb/2011:20:23:19 -0600] "GET /~nmarten/a4/images/nick_sakara.jpg HTTP/1.1" 200 15271 "http://blizzard.ist.unomaha.edu/~nmarten/a4/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
98.161.61.251 - - [07/Feb/2011:22:14:56 -0600] "GET /~nmarten/a4/my.css HTTP/1.1" 404 254 "http://blizzard.ist.unomaha.edu/~nmarten/a4/" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13"
68.13.138.49 - - [08/Feb/2011:05:37:17 -0600] "GET /~drgulick/a3 HTTP/1.1" 301 261 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; GTB6.6; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C)"
